key,0,1,2,3,4,5,6,7,8,9,10,11
151,3,1,2,0,0,"/friendlist","/flist","/好友命令(/好友) 子命令
/friendlist、/flist
運行各種好友名單相關指令。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>加入(add) 代名詞<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　向指定玩家發送好友申請。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>接受(accept) 代名詞<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　接受指定玩家發來的好友申請。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>拒絕(deny) 代名詞<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　拒絕指定玩家發來的好友申請。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>清除(remove) 代名詞<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定玩家移出好友名單。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　打開好友名單。","","",128,0
152,3,1,2,0,0,"/blacklist","/blist","/黑名單命令(/黑名單) 子命令
/blacklist、/blist
運行各種黑名單相關指令。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>加入(add) 代名詞<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定玩家添加到黑名單中。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>清除(remove) 代名詞<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定玩家移出黑名單。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　打開黑名單。","","",0,0
153,20,0,0,0,0,"/search","/sea","/搜索命令(/搜索) 條件
/search、/sea
以指定條件搜索玩家，並將結果顯示在玩家搜索視窗中。
>>條件(※可以指定多種條件，順序不限。)
【指定玩家姓名】
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>名字(name) 玩家名<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定的部分作為玩家的名字進行搜索。
【指定線上狀態】
隊長(leader)　離開(away)　忙碌(busy)　任務中(contents)　劇情中(event)　希望組隊(lookingforparty)　接受鑲嵌魔晶石請求(lookingformeld)　隊員招募中(recruit)　新人(beginner)　指導者(mentor)　戰鬥指導者(pvementor)　製作採集指導者(tradementor)　對戰指導者(pvpmentor)　角色扮演中(roleplay)　回歸者(returner)
【指定職業】
劍術師(GLA)　格鬥家(PGL)　斧術師(MRD)　槍術師(LNC)　弓箭手(ARC)　幻術師(CNJ)　雙劍師(ROG)　咒術師(THM)　秘術師(ACN)　刻木匠(CRP)　鍛鐵匠(BSM)　鑄甲匠(ARM)　雕金匠(GSM)　製革匠(LTW)　裁衣匠(WVR)　煉金術士(ALC)　烹調師(CUL)　採礦工(MIN)　園藝工(BTN)　捕魚人(FSH)　騎士(PLD)　武僧(MNK)　戰士(WAR)　龍騎士(DRG)　吟遊詩人(BRD)　忍者(NIN)　白魔法師(WHM)　黑魔法師(BLM)　召喚師(SMN)　學者(SCH)　暗黑騎士(DRK)　占星術士(AST)　機工士(MCH)　武士(SAM)　赤魔法師(RDM)　青魔法師(BLU)　絕槍戰士(GNB)　舞者(DNC)　釤鐮客(RPR)　賢者(SGE)
　※省略該條件會預設為以所有職業為對象進行搜索。
【指定等級】
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>數字<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　以指定數字等級作為條件進行搜索。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>數字-數字<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將兩個數字以半形橫線進行連接，會以兩個數字之間的等級範圍內進行搜索。
　※省略該條件會預設以全等級為範圍進行搜索。
【指定所屬軍隊】
黑渦團(Maelstrom)　雙蛇黨(Order of the Twin Adder)　恆輝隊(Immortal Flames)
　※指令中使用英文名字時需要用半形雙引號將帶有空格的軍隊名引用起來。
【指定地點】
全世界(world)　利姆薩·羅敏薩(Limsa Lominsa)　格里達尼亞(Gridania)　烏爾達哈(Ul『dah)　金碟遊樂場（The Gold Saucer）　狼獄（The Wolves』 Den）　伊修加德(Ishgard)　田園郡（Idyllshire）　黃金港（Kugane）　神拳痕（Rhalgr『s Reach）　水晶都（The Crystarium）　游末邦（Eulmore）　舊薩雷安（Old Sharlayan）　拉札罕（Radz-at-Han）　拉諾西亞(La Noscea)　黑衣森林(The Black Shroud)　薩納蘭(Thanalan)　庫爾札斯(Coerthas)　摩杜納(Mor Dhona)　阿巴拉提亞(Abalathia)　龍堡(Dravania)　基拉巴尼亞(Gyr Abania)　奧薩德(Othard)　諾弗蘭特(Norvrandt)　薩維奈島(Thavnair)　加雷馬(Garlemald)　迷津(Labyrinthos)　其他區域
　※省略該條件會預設為以全世界為對象進行搜索，使用英文名字時需要用半形雙引號將帶有空格的地名引用起來。
>>示例
/搜索命令 劍術師 20-30 拉諾西亞
搜索當前位於拉諾西亞，劍術師等級在20～30範圍內的玩家。","","",0,0
154,1,0,0,0,0,"/map","","/地圖
/map
打開地圖視窗。","","",104,0
155,1,0,0,0,0,"/teleport","","/傳送
/teleport
打開傳送視窗。","","",0,0
156,3,1,2,0,0,"/marking","/mk","/標記 標記種類 代名詞
/marking、/mk
給指定角色加上指定的標記。省略代名詞可以將標記加到當前選中的目標上。
>>標記種類
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>攻擊(attack)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>或<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>攻擊1～5(attack1～5)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
設定攻擊1～5的標記。不指定數值則會標記當前未使用的最小數值攻擊標記。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>止步(bind)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>或<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>止步1～3(bind1～3)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
設定止步1～3的標記。不指定數值則會標記當前未使用的最小數值止步標記。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>禁止(stop)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>或<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>禁止1～2(stop1～2)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
設定禁止1～2的標記。不指定數值則會標記當前未使用的最小數值禁止標記。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>方塊(square)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
設定泛用方塊標誌。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>圓圈(circle)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
設定泛用圓圈標誌。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>十字(cross)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
設定泛用十字標誌。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>三角(triangle)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
設定泛用三角標誌。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>撤除(clear)或關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　解除標誌。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　打開目標標記視窗。
>>示例
/標記 攻擊3 <焦點目標> 
給焦點目標加上「攻擊3」的標記。","","",32,0
157,1,0,0,0,0,"/actionlist","/alist","/技能選單
/actionlist、/alist
打開技能選單。","","",32,0
158,1,0,0,0,0,"/timers","","/任務情報(/情報)
/timers
打開任務情報視窗。","","",32,0
159,1,0,0,0,0,"/recommended","","/推薦任務(/推薦)
/recommended
打開推薦任務視窗。","","",32,0
160,2,1,0,0,0,"/inventory","/bag","/物品(/背包)
/inventory
打開物品視窗。","","",32,0
161,3,1,2,0,0,"/freecompanycmd","/fccmd","/部隊命令(/部隊)
/freecompanycmd、/fccmd
打開部隊視窗。","","",0,0
162,4,2,0,2,0,"/linkshellcmd","/lcmd","/通訊貝命令(/通訊貝)
/linkshellcmd、/lcmd
打開通訊貝視窗。","","",128,0
163,1,0,0,0,0,"/return","","/返回
/return
實行返回操作。","","",32,0
164,1,0,0,0,0,"/emotelist","/elist","/情感動作
/emotelist、/elist
打開情感動作視窗。","","",33,0
165,1,0,0,0,0,"/activehelp","","/新手指南(/指南)
/activehelp
打開新手指南。","/howtolist","",32,0
166,1,0,0,0,0,"/supportdesk","/support","/supportdesk(/support)
サポートデスクのメニューを開く。","","",32,0
167,1,0,0,0,0,"/characterconfig","/cconfig","/角色設定
/characterconfig、/cconfig
打開角色設定視窗。","","",32,0
168,1,0,0,0,0,"/systemconfig","/sconfig","/系統設定
/systemconfig、/sconfig
打開系統設定視窗。","","",32,0
169,1,0,0,0,0,"/keybind","/keyconfig","/鍵位設定
/keybind、/keyconfig
打開鍵位設定視窗。","","",32,0
170,1,0,0,0,0,"/macros","","/用戶巨集(/宏)
/macros
打開用戶巨集視窗。","","",32,0
171,2,0,0,0,0,"/hudlayout","","/介面設定 子命令
/hudlayout
進行介面設定相關的操作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>介面編號(1-4)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　切換為指定編號的介面。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　打開介面設定視窗。

>>示例
/介面設定 3
切換為介面3。","","",32,0
172,1,0,0,0,0,"/logout","","/標題畫面
/logout
退出遊戲，回到標題畫面。","","",32,0
173,1,0,0,0,0,"/shutdown","","/關閉遊戲
/shutdown
退出並結束遊戲。","","",32,0
174,3,0,0,0,0,"/partysort","/psort","/小隊排序 子命令
/partysort、/psort
將小隊列表按指定順序排列。
>>子命令
數字1 數字2
將小隊列表中的小隊成員按指定的數字（2-8）交換排列位置。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
按角色設定＞介面設定＞小隊列表＞隊員排序設定中設定的順序進行排列。

>>示例
/小隊排序 2 3
將小隊列表中的2號隊員與3號隊員交換排列位置。","","",36,0
175,1,0,0,0,0,"/readycheck","/rcheck","/準備確認
/readycheck、/rcheck
發起準備確認。","","",32,0
176,1,0,0,0,0,"/ready","/rd","/準備完畢
/ready、/rd
有人發起準備確認時以確認準備完畢進行回應。","/readyok","/rok",36,0
177,1,0,0,0,0,"/notready","/nr","/沒有準備好
/notready、/nr
有人發起準備確認時以沒有準備完畢進行回應。","/readyng","/rng",36,0
178,3,2,2,2,0,"/waymark","/wmark","/場景標記 子命令
/waymark、/wmark
設定場景標記。

>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>標記名(A、B、C、D、1、2、3、4)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
設定標記。已設定的情況下則會撤除，如果指定代名詞則會進行覆蓋。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>標記名(A、B、C、D、1、2、3、4)<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 代名詞
　在指定目標腳下直接設定標記。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>標記名(A、B、C、D、1、2、3、4)<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 地面關
　在當前所指位置直接設定標記。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>撤除(clear)或關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　撤除所有設定中的標記。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>保存(save) 存檔編號1-30<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　保存當前設定的場景標記配置。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>預設(preset) 存檔編號1-30<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　讀取保存好的場景標記配置。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>省略標記名<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　從A開始順次設定尚未使用的標記。所有標記都設定完畢的狀態下無法使用。指定代名詞時無法省略標記名。
>>示例
/場景標記 A
進入用於設定標記A的場景標記模式。
/場景標記 A <目標>
將標記A設定在所選目標的位置。
/場景標記 A 地面關
將標記A設定在當前所指位置。","/fieldmarking","/fmk",32,0
179,1,0,0,0,0,"/fishguide","/fg","/魚類圖鑑
/fishguide、/fg
打開魚類圖鑑。","","",32,0
180,1,0,0,0,0,"/housing","/hou","/房屋
/housing、/hou
打開房屋視窗。","","",32,0
181,1,0,0,0,0,"/minionguide","","/寵物一覽
/minionguide
打開寵物一覽。在萌寵之王的對戰中打開萌寵之王列表。","/minionlist","",48,0
182,1,0,0,0,0,"/mountguide","","/坐騎一覽
/mountlist、/mountguide
打開坐騎一覽。","/mountlist","",32,0
183,1,0,0,0,0,"/partyfinder","/pfinder","/隊員招募(/招募)
/partyfinder、/pfinder
打開隊員招募視窗。","","",0,0
184,1,0,0,0,0,"/pvpprofile","/pvppro","/對戰資料
/pvpprofile、/pvppro
打開對戰資料視窗。","","",0,0
185,1,0,0,0,0,"/companion","/comp","/搭檔
/companion、/comp
打開搭檔視窗。","/buddy","",32,0
186,1,0,0,0,0,"/keyitem","/kitem","/任務道具(/關鍵道具)
/keyitem、/kitem
打開任務道具視窗。","/eventitem","/eitem",32,0
187,1,0,0,0,0,"/challengelog","","/挑戰筆記(/挑戰)
/challengelog
打開挑戰筆記。","","",32,0
188,1,0,0,0,0,"/sightseeinglog","","/探索筆記(/探索)
/sightseeinglog
打開探索筆記。","","",32,0
189,1,0,0,0,0,"/goldsaucer","/saucer","/金碟遊樂場(/金碟)
/goldsaucer、/saucer
打開金碟遊樂場視窗。","","",32,0
190,1,0,0,0,0,"/currency","","/貨幣一覽(/貨幣)
/currency
打開貨幣一覽視窗。","","",32,0
191,1,0,0,0,0,"/aethercurrent","/acurrent","/風脈泉(/風脈)
/aethercurrent、/acurrent
打開風脈泉視窗。","","",32,0
192,1,0,0,0,0,"/logcolor","/lcolor","/消息顏色
/logcolor、/lcolor
打開消息顏色設定視窗。","","",32,0
193,1,0,0,0,0,"/playguide","/pguide","/資訊中心(/資訊)
/playguide、/pguide
打開資訊中心視窗。","","",32,0
194,1,0,0,0,0,"/generaldutykey","/gdutykey","/任務通用鍵
/generaldutykey、/gdutykey
執行任務通用鍵。

>>示例
危命任務範圍內
切換等級同步。","/contentskey","",40,0
195,1,0,0,0,0,"/raidfinder","/rfinder","/大型任務搜尋器
/raidfinder、/rfinder
打開大型任務搜尋器。","","",0,0
196,1,0,0,0,0,"/orchestrion","","/管弦樂琴
/orchestrion
打開管弦樂琴樂譜集視窗。","","",32,0
197,2,1,0,0,0,"/countdown","/cd","/倒數計時 子命令
/countdown、/cd
設定戰鬥開始倒數計時時間。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>秒數(5-30)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　實行指定時間的戰鬥開始倒數計時。以文本指令實行此操作時將不會保存指定秒數，同時也不會在聊天視窗中顯示每5秒一次的通知訊息。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　打開戰鬥開始倒數計時視窗。
>>示例
/倒數計時 10
執行10秒的戰鬥開始倒數計時。","","",32,0
198,1,0,0,0,0,"/contactlist","","/戰友列表
/contactlist
打開戰友列表。","","",32,0
199,1,0,0,0,0,"/mountspeed","","/坐騎速度
/mountspeed
打開坐騎速度視窗。","","",32,0
201,2,1,1,0,0,"/?","","/? 指令名
顯示指定指令的說明。","","",189,0
202,2,1,0,0,0,"/wait","","/等待 等待時間
/wait
宏專用指令。可以讓宏在等待指定時間後發動。
設定等待時間的數值時，「1」大約相當於1秒，且只可以設定整數。
等待時間最多可以設定為60，超過60時按60算。","","",181,0
204,2,1,2,0,0,"/legacymark","/lmark","/十二神印記(/神印) 子命令
/legacymark、/lmark
設定是否顯示自己角色的十二神印記。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　顯示十二神印記。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　不顯示十二神印記。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在顯示與不顯示之間切換。","","",60,0
206,2,1,2,0,0,"/gcsalute","","/軍禮 子命令
/gcsalute
以所屬大國防聯軍的標準行軍禮。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　做出動作並顯示文字提示。","","",293,0
207,3,3,0,2,7,"/macroicon","/micon","/宏圖標 圖標名 分類名
/macroicon、/micon
用戶巨集專用。在熱鍵欄上顯示指定圖標名的圖標，在同一個用戶巨集命令內只能生效一次。
>>分類名
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>技能(action)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　…將技能名指定到圖標名上，可以顯示出該技能的圖標及技能的複唱時間、所需魔力等情報。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>青魔法技能(blueaction)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　…將技能名指定到圖標名上，可以顯示出該技能的圖標及技能的複唱時間、所需魔力等情報。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>對戰技能(pvpaction)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　…將對戰技能名指定到圖標名上，可以顯示出該技能的圖標及技能的複唱時間、所需魔力等情報。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>共通技能(general)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　…將共通技能名指定到圖標名上，可以顯示出該技能的圖標及技能的複唱時間。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>情感動作(emote)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　…將情感動作名指定到圖標名上，可以顯示出該情感動作的圖標。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>搭檔(buddy) 搭檔名<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　…將搭檔技能名指定到圖標名上，可以顯示出該技能的圖標。搭檔名可以省略。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>召喚獸(pet)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　…將召喚獸技能名指定到圖標名上，可以顯示出該技能的圖標。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>寵物(minion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　…將寵物名指定到圖標名上，可以顯示出該寵物的圖標。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>坐騎(mount)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　…將坐騎名指定到圖標名上，可以顯示出該坐騎的圖標。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>道具(item)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　…將道具名指定到圖標名上，可以顯示出該道具的圖標和持有數量。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>標記(marking)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　…將標記名指定到圖標名上，可以顯示出該標記的圖標。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>場景標記(waymark)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　…將場景標記名指定到圖標名上，可以顯示出該場景標記的圖標。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>套裝(gearset)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　…將套裝編號指定到圖標名上，可以顯示出該套裝的圖標。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>職業(classjob)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　…將職業名指定到圖標名上，可以顯示出該職業的圖標。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>快捷發言(quickchat)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　…將快捷發言名指定到圖標名上，可以顯示出該快捷發言的圖標。
※省略分類
　…會按照技能名來處理。","","",36,0
